group,pixel_md5,split,label,path
1376,71f38539715d97f101f90cc0e9fd0a0a,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_855.tif
1377,36e38882a8880cdc34496b2000723b5e,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_741.tif
1377,36e38882a8880cdc34496b2000723b5e,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_919.tif
1378,5dc489141f6df0c18c06924fe353c4d1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_744.tif
1378,5dc489141f6df0c18c06924fe353c4d1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_856.tif
1379,d113c0123f8f98d577cb7599b1e80980,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_763.tif
1379,d113c0123f8f98d577cb7599b1e80980,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_819.tif
1380,c8c750bee72abffa97adbf27e69b3fb3,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_772.tif
1380,c8c750bee72abffa97adbf27e69b3fb3,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_821.tif
1381,3c3280f0f9077feb189a022aa48d829f,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_791.tif
1381,3c3280f0f9077feb189a022aa48d829f,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_930.tif
1382,0e74dfdd504998cb273f3ada34097720,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_794.tif
1382,0e74dfdd504998cb273f3ada34097720,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_978.tif
1383,1f3c5bab77d9dcf464dbc247601e8a15,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_798.tif
1383,1f3c5bab77d9dcf464dbc247601e8a15,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_960.tif
1384,1813229eec6b508a36e8f0ff98a9d885,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_804.tif
1384,1813229eec6b508a36e8f0ff98a9d885,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_983.tif
1385,803febea00436db01aa63d489d0d14cd,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_805.tif
1385,803febea00436db01aa63d489d0d14cd,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1122.tif
1386,9d3c67c15ffc4ab0ef550d7e3c0d8821,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_807.tif
1386,9d3c67c15ffc4ab0ef550d7e3c0d8821,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_850.tif
1387,dfe8b94f545b1fb1b860e710d4ac6160,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_832.tif
1387,dfe8b94f545b1fb1b860e710d4ac6160,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1025.tif
1388,13cc54a04fbf14012579f9d6bc433054,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_854.tif
1388,13cc54a04fbf14012579f9d6bc433054,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1232.tif
1389,e56bcfc2dc50c3042946f252b0434c16,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_887.tif
1389,e56bcfc2dc50c3042946f252b0434c16,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1273.tif
1390,075ec85861ccd7221049ebb3604f5330,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_903.tif
1390,075ec85861ccd7221049ebb3604f5330,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1164.tif
1391,5904fe0e34204df56274f0a1ad004d00,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_923.tif
1391,5904fe0e34204df56274f0a1ad004d00,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1197.tif
1392,a3186a894723929aa1a2a773fed06c97,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_929.tif
1392,a3186a894723929aa1a2a773fed06c97,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_982.tif
1392,a3186a894723929aa1a2a773fed06c97,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1227.tif
1393,70496708f5cf81903a4857a1829e3167,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_935.tif
1393,70496708f5cf81903a4857a1829e3167,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1254.tif
1394,5d96ca9ba8ce2f07e3e59941259fecc4,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_937.tif
1394,5d96ca9ba8ce2f07e3e59941259fecc4,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1116.tif
1395,d46ecfdf3fb242a61852dcb32497b537,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_962.tif
1395,d46ecfdf3fb242a61852dcb32497b537,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1250.tif
1396,27c8f0fd06810e95aa744d56f4a63606,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_987.tif
1396,27c8f0fd06810e95aa744d56f4a63606,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1133.tif
1397,17344b10f0630ff15a8f19ccea953ef1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1018.tif
1397,17344b10f0630ff15a8f19ccea953ef1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1243.tif
1398,c7c37e37c76203f50be9b03ed5b54a03,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1020.tif
1398,c7c37e37c76203f50be9b03ed5b54a03,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1067.tif
1399,78a5562bc947fc4ec02fe6d17cf353ad,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1062.tif
1399,78a5562bc947fc4ec02fe6d17cf353ad,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1188.tif
1400,48259d9e622aada3a1ab40312aa7d9bf,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1065.tif
1400,48259d9e622aada3a1ab40312aa7d9bf,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1185.tif
1401,20a17b14d8c3df56293b5878adc35fcc,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1081.tif
1401,20a17b14d8c3df56293b5878adc35fcc,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1235.tif
1402,ec0df3e80c3c1e9f1fee7055cec87bb1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1118.tif
1402,ec0df3e80c3c1e9f1fee7055cec87bb1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1184.tif
1403,fb676d50bc7664e3f406853a8ea6c987,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1119.tif
1403,fb676d50bc7664e3f406853a8ea6c987,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1180.tif
1404,ec85857152d80abd2a307470228818f1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1134.tif
1404,ec85857152d80abd2a307470228818f1,train,049,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_049/mmhc50_1265.tif
1405,dd01edb17ce0cf98569d3e13a3655cc3,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_5.tif
1405,dd01edb17ce0cf98569d3e13a3655cc3,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_454.tif
1406,cad9c5a7f8f7cdd40f348f38de19f6e7,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_69.tif
1406,cad9c5a7f8f7cdd40f348f38de19f6e7,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1208.tif
1407,c0b68331dfea3cac506d68a0c4f8bc6b,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_119.tif
1407,c0b68331dfea3cac506d68a0c4f8bc6b,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_430.tif
1408,99f0b0f98626da73fb99540bb240b55c,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_121.tif
1408,99f0b0f98626da73fb99540bb240b55c,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_184.tif
1409,d161d2b4c326e50480e3edb605ed34e8,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_132.tif
1409,d161d2b4c326e50480e3edb605ed34e8,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1203.tif
1410,e1aecfbbdfb113bf9d54cf540d8500a4,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_149.tif
1410,e1aecfbbdfb113bf9d54cf540d8500a4,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_627.tif
1411,c9a1f09951de05893251c9f1f0c6aa11,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_219.tif
1411,c9a1f09951de05893251c9f1f0c6aa11,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_282.tif
1412,e078d6a1c5964da3a0b9d8ff6f8fa2ee,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_228.tif
1412,e078d6a1c5964da3a0b9d8ff6f8fa2ee,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_793.tif
1413,1637fd4b2b1083ffa40a77ff0ad6a21d,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_248.tif
1413,1637fd4b2b1083ffa40a77ff0ad6a21d,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_740.tif
1414,66c43f8f0ec3f7ed0a08eccebb5d1e32,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_315.tif
1414,66c43f8f0ec3f7ed0a08eccebb5d1e32,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_994.tif
1415,7d0a05d9d33643766c840240c0dc2463,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_319.tif
1415,7d0a05d9d33643766c840240c0dc2463,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1146.tif
1416,1b5ec1ee2b2ec2ad568eb0d78591d975,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_493.tif
1416,1b5ec1ee2b2ec2ad568eb0d78591d975,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_575.tif
1417,ccb9fad35f924b061a5b574519ebda00,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_498.tif
1417,ccb9fad35f924b061a5b574519ebda00,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1105.tif
1418,541bdeefe12464c6a8600d9bb043da69,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_548.tif
1418,541bdeefe12464c6a8600d9bb043da69,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_742.tif
1419,1361238bf36500af235b9e441daa8608,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_611.tif
1419,1361238bf36500af235b9e441daa8608,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_868.tif
1420,78cca54d6acddabb0448432cc2e04052,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_633.tif
1420,78cca54d6acddabb0448432cc2e04052,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1264.tif
1421,a8d37607f69b35f9e491e09e4cb72336,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_652.tif
1421,a8d37607f69b35f9e491e09e4cb72336,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_976.tif
1422,841382bb8cf81de4df2e888f5e032a74,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_696.tif
1422,841382bb8cf81de4df2e888f5e032a74,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1035.tif
1423,980f603ef31b0f5664876d0b676d7f2b,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_714.tif
1423,980f603ef31b0f5664876d0b676d7f2b,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_999.tif
1424,38ff6faf57b4b810fb27d1ee67758383,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_718.tif
1424,38ff6faf57b4b810fb27d1ee67758383,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1024.tif
1425,84d5bf69ccc8021b55aa487b5d80c680,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_867.tif
1425,84d5bf69ccc8021b55aa487b5d80c680,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1029.tif
1426,ae9196802a6c2a5f13638aa880d54624,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_911.tif
1426,ae9196802a6c2a5f13638aa880d54624,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_958.tif
1427,20eef72683b1e01ffc983ad199ab246e,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_975.tif
1427,20eef72683b1e01ffc983ad199ab246e,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1036.tif
1428,d07456054f2caa61eeb0921532407a24,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1050.tif
1428,d07456054f2caa61eeb0921532407a24,train,050,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_050/mmhc51_1108.tif
1429,daafca5ed0e20eb642c67489d9ff9ccd,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_2.tif
1429,daafca5ed0e20eb642c67489d9ff9ccd,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_623.tif
1430,43bfcde95d0e0e363d1fa6bbdc9a1768,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_4.tif
1430,43bfcde95d0e0e363d1fa6bbdc9a1768,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_508.tif
1431,f853bb4d0ba1e93d4edcc30cf35cbef9,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_5.tif
1431,f853bb4d0ba1e93d4edcc30cf35cbef9,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_343.tif
1432,dbfaf904764ffb6eed5c7d3de823d4c1,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_6.tif
1432,dbfaf904764ffb6eed5c7d3de823d4c1,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_678.tif
1433,5b369a532e893ab67f85fd33f20c3939,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_10.tif
1433,5b369a532e893ab67f85fd33f20c3939,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_988.tif
1434,f487c59c7823c2187c7b29142cf2697f,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_18.tif
1434,f487c59c7823c2187c7b29142cf2697f,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_302.tif
1435,60f730c16e0af80c48d6d78bbad7208a,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_20.tif
1435,60f730c16e0af80c48d6d78bbad7208a,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_422.tif
1436,5f0a02f52266a69b93e7565f256d1fae,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_22.tif
1436,5f0a02f52266a69b93e7565f256d1fae,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_917.tif
1437,21a54916edfa8c73ab7a20a714241ebb,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_23.tif
1437,21a54916edfa8c73ab7a20a714241ebb,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_432.tif
1438,63f189bbf0ede477f46b8b615fec8d04,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_26.tif
1438,63f189bbf0ede477f46b8b615fec8d04,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1164.tif
1439,de7f5303aeeae72ed294ce149c3454d5,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_32.tif
1439,de7f5303aeeae72ed294ce149c3454d5,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_431.tif
1440,1e92db0c34fde9988aa510152c10bae6,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_33.tif
1440,1e92db0c34fde9988aa510152c10bae6,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_554.tif
1441,c9d9e04485736d0a40f2793523abd3bf,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_35.tif
1441,c9d9e04485736d0a40f2793523abd3bf,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_134.tif
1442,ee20e10200944888e0aed77c736c0228,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_44.tif
1442,ee20e10200944888e0aed77c736c0228,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_707.tif
1443,195c5233e26a3bbc2a4827751699e4c4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_47.tif
1443,195c5233e26a3bbc2a4827751699e4c4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_660.tif
1444,536795d1cc877700a9c7c2a4324fc406,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_48.tif
1444,536795d1cc877700a9c7c2a4324fc406,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_979.tif
1445,f0c8508257d8704f5dd3e549b603e142,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_49.tif
1445,f0c8508257d8704f5dd3e549b603e142,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_430.tif
1446,c22561d1bb9a5c43c56d7f83bcf49027,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_51.tif
1446,c22561d1bb9a5c43c56d7f83bcf49027,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1089.tif
1447,e808f44078d6d0e6a18d3307ff71d650,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_67.tif
1447,e808f44078d6d0e6a18d3307ff71d650,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_167.tif
1448,31bcc7d5331de2e28fcdeda0f717324e,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_74.tif
1448,31bcc7d5331de2e28fcdeda0f717324e,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_222.tif
1449,51f2fb17dd038066e867e31ff326da04,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_77.tif
1449,51f2fb17dd038066e867e31ff326da04,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_513.tif
1450,c4a62baa203c12365df0a6aebb38f12a,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_79.tif
1450,c4a62baa203c12365df0a6aebb38f12a,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1122.tif
1451,2b730cfbd2b62298b364cd6c1bae1d96,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_82.tif
1451,2b730cfbd2b62298b364cd6c1bae1d96,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_91.tif
1452,3d33af80af43717c536e89c1167e3d7d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_84.tif
1452,3d33af80af43717c536e89c1167e3d7d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_852.tif
1453,40bf14c06641a43babb1ca2cfc4f7656,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_86.tif
1453,40bf14c06641a43babb1ca2cfc4f7656,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_468.tif
1454,70b4d5a88d9a03528114cfd09c37b8e5,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_87.tif
1454,70b4d5a88d9a03528114cfd09c37b8e5,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_214.tif
1455,6d61d4d8cd9ec303e52a595a49274913,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_89.tif
1455,6d61d4d8cd9ec303e52a595a49274913,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_528.tif
1456,3576d691c88fa807e4a697baa7eb5361,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_95.tif
1456,3576d691c88fa807e4a697baa7eb5361,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_750.tif
1457,50e31de4765f0b92eb303cafb6093acf,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_100.tif
1457,50e31de4765f0b92eb303cafb6093acf,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_224.tif
1458,bda341bb2829b2ddb68920653c3fda91,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_107.tif
1458,bda341bb2829b2ddb68920653c3fda91,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_930.tif
1459,823a84692491c00cb20eb1f886b9b74b,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_109.tif
1459,823a84692491c00cb20eb1f886b9b74b,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_955.tif
1460,c0e90852b0ac2c9809a30ad4c35f5c57,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_110.tif
1460,c0e90852b0ac2c9809a30ad4c35f5c57,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_454.tif
1461,c0a688a290dcb760ae781aa1f31a6c2d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_113.tif
1461,c0a688a290dcb760ae781aa1f31a6c2d,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_311.tif
1462,5045aea17cc1b37982da08c3cf8533de,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_124.tif
1462,5045aea17cc1b37982da08c3cf8533de,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_986.tif
1463,2cecd4ff89e426943e16f68bc2072383,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_125.tif
1463,2cecd4ff89e426943e16f68bc2072383,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_789.tif
1464,682d88889a432b1bfb5139bf187be1b5,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_129.tif
1464,682d88889a432b1bfb5139bf187be1b5,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_579.tif
1465,5238c7dde6ddb089dc9d4b5be266d350,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_135.tif
1465,5238c7dde6ddb089dc9d4b5be266d350,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_956.tif
1466,60d6b4a0955b1e44c087530174f99678,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_136.tif
1466,60d6b4a0955b1e44c087530174f99678,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_317.tif
1467,dc90d5e088ae066d96d23490334a6bc2,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_141.tif
1467,dc90d5e088ae066d96d23490334a6bc2,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_594.tif
1468,e51888b9003190fe88ed7897c87870fa,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_142.tif
1468,e51888b9003190fe88ed7897c87870fa,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_881.tif
1469,f2a1d58c4f320145dba0bf27308aad12,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_146.tif
1469,f2a1d58c4f320145dba0bf27308aad12,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_772.tif
1470,7124729de980e9be97f38137bbb54bf4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_148.tif
1470,7124729de980e9be97f38137bbb54bf4,train,051,TUMMHCD-TEST-TRAIN/TUMMHCDtrain/train_051/mmhc52_1116.tif
